전국,전국,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.44,0.02,0.00,0.00,0.01,0.02,0.03,2.25,0.08,2.17,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.97,-,-,0.00,0.00,0.07,0.03,1.44,0.08,0.10,0.01,0.00,0.01,0.94,0.05,0.00,0.00,0.12,0.01,0.00,0.07,0.04,0.00,0.00,0.00,0.00,0.00,0.10,0.00,
서울,서울 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.29,0.00,0.01,0.01,0.02,0.03,0.03,1.80,0.05,1.56,0.00,0.00,0.01,0.00,0.01,0.00,0.13,0.00,0.93,-,-,0.00,0.00,0.08,0.03,1.06,0.08,0.14,0.00,0.00,0.00,0.12,0.01,0.00,0.00,0.01,0.00,0.00,0.06,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.00,
서울,강남구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.97,0.00,0.00,0.00,0.00,0.00,0.18,0.92,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.92,-,-,0.00,0.00,0.00,0.00,1.47,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,강동구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.48,0.00,0.00,0.00,0.00,0.00,0.00,1.39,0.00,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.93,-,-,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,강북구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.16,0.00,0.00,0.00,0.00,0.00,0.00,2.53,0.00,0.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,-,-,0.00,0.00,0.32,0.00,0.95,0.00,0.32,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,강서구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.03,0.00,0.00,0.00,0.00,0.00,0.00,3.03,0.34,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.34,-,-,0.00,0.00,0.00,0.17,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,관악구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.19,0.00,0.00,0.00,0.00,0.00,0.00,2.59,0.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.60,-,-,0.00,0.00,0.20,0.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,광진구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,0.00,0.00,0.00,0.00,0.00,1.13,0.00,0.57,0.00,0.00,0.00,0.00,0.28,0.00,0.28,0.00,0.57,-,-,0.00,0.00,0.00,0.00,0.85,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,구로구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.82,0.00,0.25,0.00,0.00,0.00,0.00,1.73,0.25,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.74,-,-,0.00,0.00,0.00,0.25,2.96,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,금천구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,1.71,0.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,-,-,0.00,0.00,0.43,0.00,5.14,0.00,0.43,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,노원구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.24,0.00,0.00,0.00,0.00,0.00,0.00,2.79,0.00,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,-,-,0.00,0.00,0.19,0.00,1.11,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,도봉구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.43,0.00,0.00,0.30,0.00,0.00,0.30,0.30,0.30,1.78,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,1.78,-,-,0.00,0.00,0.00,0.00,0.89,0.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,동대문구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.03,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,2.02,-,-,0.00,0.00,0.29,0.00,1.15,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
서울,동작구 ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.80,0.00,0.00,0.00,0.00,0.00,0.00,2.52,0.00,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,1.51,-,-,0.00,0.00,0.00,0.25,1.26,0.25,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
